artist_id,album_id,album_name,release_date,total_tracks,album_type
19eLuQmk9aCobbVDHc6eek,6QgU0owjMoOcIJxCOyOnbP,Gold,2006-09-19,40,album
24PJRbYtu3Cq5CuF24c1QZ,5po3m53mpzR5txJUwe4ACz,"Essential Classics, Vol. 327: King Oliver",2024-12-19,20,album
24PJRbYtu3Cq5CuF24c1QZ,0APRZnTbS2E9Fagf92aohy,Snake Rag,2023-09-29,15,album
24PJRbYtu3Cq5CuF24c1QZ,3DH5VVhRZjFJMlfAZPlu8M,Speakeasy Blues (Remastered 2014),2023-07-14,20,album
24PJRbYtu3Cq5CuF24c1QZ,2DECwM5ZWFCd6WS5A9mmYd,Just King Oliver,2023-03-24,15,album
24PJRbYtu3Cq5CuF24c1QZ,7qYC5QS10JOFrhdYooEM4P,Great Hits of King Oliver,2023-03-24,15,album
24PJRbYtu3Cq5CuF24c1QZ,0Jl9Ov4yXfAUqjbRavk1hp,Hits of King Oliver,2023-03-17,10,album
24PJRbYtu3Cq5CuF24c1QZ,5ol04kaqC1PHnHVgr0aPyv,10 Hits of King Oliver,2023-03-17,10,album
24PJRbYtu3Cq5CuF24c1QZ,4Fxx2R74mljyqrviHYPTiK,30 Hits of King Oliver,2023-03-10,30,album
24PJRbYtu3Cq5CuF24c1QZ,5diC9Kj2Z7TjYooVadd1BI,"Three of a Kind: Red Nichols, Kid Ory, King Oliver",2023-01-27,43,album
24PJRbYtu3Cq5CuF24c1QZ,73lJvymT9yaGRzx2cxb5ti,"Three of a Kind: Earl Hines, Kid Ory, King Oliver",2023-01-27,38,album
24PJRbYtu3Cq5CuF24c1QZ,0aMgdKJXESHXAfo2nYodBN,20 Hits of King Oliver,2022-10-14,20,album
24PJRbYtu3Cq5CuF24c1QZ,1mBQeMorEEgRl64NVAsb9s,Two of a Kind: Kid Ory & King Oliver,2022-07-20,17,album
24PJRbYtu3Cq5CuF24c1QZ,3vIC48VQgs50UHxWDKiQZn,Golden Jazz,2022-07-20,10,album
24PJRbYtu3Cq5CuF24c1QZ,4gR8R9qT6pyMu04rSmy5MD,Two of a Kind: Bobby Hackett & King Oliver,2022-04-25,28,album
24PJRbYtu3Cq5CuF24c1QZ,66xHCkcft3Dr5O4Tb4hcN2,"Remastered Classics, Vol. 239: King Oliver",2022-04-25,27,album
24PJRbYtu3Cq5CuF24c1QZ,2kWPbW4Hy5oriE6R6Ems0P,In New York,2021-04-02,12,album
24PJRbYtu3Cq5CuF24c1QZ,2TtE18PFnIjA6xHacjedGK,King Oliver and His Creole Jazz Band - 1920's Sessions,2020-08-11,19,album
24PJRbYtu3Cq5CuF24c1QZ,5YCWAWLsvFHBgrgO6Rzs5u,The Legend of King Oliver (Remastered),2020-03-20,56,album
24PJRbYtu3Cq5CuF24c1QZ,4DQ9MOGauDRJLzZFUheX8l,King Oliver Snags It!,2019-08-12,14,album
24PJRbYtu3Cq5CuF24c1QZ,1ZUKzDM2rXNienppIyWR8a,"King Oliver - Jazzmasters, Vol. 4",2019-06-07,9,album
24PJRbYtu3Cq5CuF24c1QZ,09M21SJWmls5pIY2p4v6zt,King Oliver,2018-01-22,18,album
24PJRbYtu3Cq5CuF24c1QZ,1Q823ocbJkqn8pIOBKL6GF,A Summer Sky Shines,2015-08-07,12,album
24PJRbYtu3Cq5CuF24c1QZ,7FBDyo1S3pc14YKDpoLgpq,Your Music Around Me,2015-06-05,12,album
24PJRbYtu3Cq5CuF24c1QZ,4ZDW8Y8Jssz67YTUrOso28,You Were Only Passing Time with Me,2015-05-07,12,album
24PJRbYtu3Cq5CuF24c1QZ,6DwSHoDb6GMlkK4xJcdfMo,Struggle Buggy,2015-04-01,12,album
24PJRbYtu3Cq5CuF24c1QZ,0g7PAO2iBhWbP7pTO00RWg,My Good Man Sam,2015-02-15,12,album
24PJRbYtu3Cq5CuF24c1QZ,6go6EJ6IJ73zgoHnLQe8bf,West End Blues,2015-01-31,12,album
24PJRbYtu3Cq5CuF24c1QZ,2jDSfEyN2E4jLFTaBnIlp8,Colours of Music History (Remastered),2014-08-02,12,album
24PJRbYtu3Cq5CuF24c1QZ,6XMWaJ3hs8QmAtpVinFTMQ,Four or Five Times (Hall of Fame),2014-01-01,14,album
24PJRbYtu3Cq5CuF24c1QZ,6skUrGxQGOotEb5sbSrPs0,Vinyl Vault Presents King Oliver and Johnny Dodds,2013-11-21,31,album
24PJRbYtu3Cq5CuF24c1QZ,5l9lyoCycSFJ1ol9mvY9t0,The King of Jazz Story - All Original Recordings - Remastered,2013-10-24,25,album
24PJRbYtu3Cq5CuF24c1QZ,2CV2eWKdA4R3ZxpcAoB67i,Speakeasy Blues,2013-08-04,17,album
24PJRbYtu3Cq5CuF24c1QZ,5FfGIWPnZUEPdRPLCdKqjy,King Oliver & His Orchestra 1929-30,2013-07-22,44,album
24PJRbYtu3Cq5CuF24c1QZ,0JKp9aLxTGEWcZvc32KzVR,King Oliver,2013-05-01,18,album
24PJRbYtu3Cq5CuF24c1QZ,1xF0zvW75kVDib4ZOQdTnC,Best Jazz Players (Remastered),2013-03-06,50,album
24PJRbYtu3Cq5CuF24c1QZ,4Bus2SVeA5PDCWLSjdF8YF,Early Jazz (Remastered),2013-02-20,50,album
24PJRbYtu3Cq5CuF24c1QZ,1Wm62MSrZXoI36qy12rHMJ,"The Complete Joseph King Oliver, Vol.1",2013-02-06,25,album
24PJRbYtu3Cq5CuF24c1QZ,7MrL23hXw2kqYayzQYD3uv,Home Town Blues (Music for Every Mood),2013-01-01,14,album
24PJRbYtu3Cq5CuF24c1QZ,2nuyWOEthFhPfhdRHVBJIl,The Cradle of Jazz - King Oliver,2012-06-15,18,album
24PJRbYtu3Cq5CuF24c1QZ,6dYfvFwPbSr7QqkvJW7SlX,St. James Infirmary (In Chronological Order 1929 - 1930),2012-01-01,16,album
24PJRbYtu3Cq5CuF24c1QZ,43LRgSCGfOCFlcTaFVklHQ,I'm Crazy 'bout My Baby (In Chronological Order 1930 - 1931),2012-01-01,17,album
24PJRbYtu3Cq5CuF24c1QZ,3YWnrLc1HUgWg6wE5D1tSG,Four or Fives Times (In Chronological Order 1928 - 1929),2012-01-01,16,album
24PJRbYtu3Cq5CuF24c1QZ,41TWQJMBKg8sdN9kYXdA3f,Classics - King Oliver,2011-11-21,18,album
24PJRbYtu3Cq5CuF24c1QZ,4yOBdDrhH6DWbqnLJbRHsn,A Jazz Hour With King Oliver: Shake It & Break It,2011-11-08,22,album
24PJRbYtu3Cq5CuF24c1QZ,15xxyatWotY4a5iJuC7fDz,Complete Jazz Series 1930 - 1931,2009-06-08,23,album
24PJRbYtu3Cq5CuF24c1QZ,1bBvyfiFKB1eeTIUBHIoL3,Complete Jazz Series 1928 - 1930,2009-06-08,22,album
24PJRbYtu3Cq5CuF24c1QZ,27qVZ594YEkUp8ifGWD29B,Complete Jazz Series 1926 - 1928,2009-06-08,21,album
24PJRbYtu3Cq5CuF24c1QZ,0PdrzQy0cDYh3yuz9jb7tt,Complete Jazz Series 1923 - 1926,2009-06-08,23,album
24PJRbYtu3Cq5CuF24c1QZ,1MzpuLifQtbAemmOOAtSlG,Complete Jazz Series 1923,2009-06-08,24,album
24PJRbYtu3Cq5CuF24c1QZ,4V3EmLk99abt2DVqEWlqBX,King Oliver’s Dixie Syncopators 1926-27,2009,23,album
4XepUkisa56DUeA3gbjDQD,4DzPkLmbXoGF8gce9PyrfY,Nobody's Gonna Know,2024-08-23,11,album
4XepUkisa56DUeA3gbjDQD,6aQweTSnJrzexcxpsAgFqt,The Jelly Roll Blues,2024-05-17,15,album
4XepUkisa56DUeA3gbjDQD,4KC2hXwngeV1nxEPf2avRO,Jazz Time with Jelly Roll Morton,2024-04-26,19,album
4XepUkisa56DUeA3gbjDQD,18dCWs3Rl63X24kh6650us,"Essential Classics, Vol. 168: Jelly Roll Morton",2023-12-29,20,album
4XepUkisa56DUeA3gbjDQD,747IcLcercPOOncT3l6Rlj,Steamboat Stomp,2023-09-22,15,album
4XepUkisa56DUeA3gbjDQD,5xE3tF9gtmriVEOk6SKXfP,Crazy Cords,2023-09-03,36,album
4XepUkisa56DUeA3gbjDQD,7u7EK8FMADJbw7mY2gM0Gx,Tough Babies,2023-08-18,141,album
4XepUkisa56DUeA3gbjDQD,2yefC6VRIu5upSx7GG3pp6,Pretty Baby,2023-07-13,31,album
4XepUkisa56DUeA3gbjDQD,3nm6uTYvYVzB6mZMMEIrmw,The Glory of Love,2023-07-10,34,album
4XepUkisa56DUeA3gbjDQD,0Mx0HiPYcCf71gOVaVt7Kc,Jelly Roll's Pearls,2023-07-05,31,album
4XepUkisa56DUeA3gbjDQD,3VzR1jwXihrIprovZjESWt,Big Time Woman,2023-07-03,35,album
4XepUkisa56DUeA3gbjDQD,5NUqSenNSwQdgpStN62bNZ,Doctor Jazz,2023-05-19,50,album
4XepUkisa56DUeA3gbjDQD,3BSrPDWG65l6LR3xFqurl3,Just Jelly Roll Morton,2023-03-24,15,album
4XepUkisa56DUeA3gbjDQD,2Y8yiY9DHslfv4cfagEbcS,Great Hits of Jelly Roll Morton,2023-03-24,15,album
4XepUkisa56DUeA3gbjDQD,5DZZ0cy1aZ3boyWwDp5Yc1,Hits of Jelly Roll Morton,2023-03-17,10,album
4XepUkisa56DUeA3gbjDQD,5fUGrK7Y1J1GKAASb09FtF,10 Hits of Jelly Roll Morton,2023-03-17,10,album
4XepUkisa56DUeA3gbjDQD,0mIBPqCFIiNDnrP3UzY1ZD,50 Hits of Jelly Roll Morton,2023-03-10,50,album
4XepUkisa56DUeA3gbjDQD,4StuiJSjUYfqKpe8IAInep,40 Hits of Jelly Roll Morton,2023-03-10,40,album
4XepUkisa56DUeA3gbjDQD,0trlgeBOeqfcrqqiafoD0o,30 Hits of Jelly Roll Morton,2023-03-10,30,album
4XepUkisa56DUeA3gbjDQD,0ScF0EXB0Le9XD4xFTLFKK,The Legend Collection: Jelly Roll Morton,2022-11-25,26,album
4XepUkisa56DUeA3gbjDQD,194loTOX90hyEpFEv65kIB,20 Hits of Jelly Roll Morton,2022-10-14,20,album
4XepUkisa56DUeA3gbjDQD,5ucqJ1Pe8jrzuxUAuZotFl,Jazz Notes,2022-07-05,10,album
4XepUkisa56DUeA3gbjDQD,4rSHWugWUDFV4WMUWgzy1U,Two of a Kind: Original Dixieland Jazz Band & Jelly Roll Morton,2022-04-25,37,album
4XepUkisa56DUeA3gbjDQD,5LEwO0z4oQUL47o9ryr0vX,"Remastered Classics, Vol. 145, Jelly Roll Morton",2022-03-04,35,album
4XepUkisa56DUeA3gbjDQD,70f4Otgh866gCO4ASV9akr,Piano Solos - Jelly Roll Morton's New Orleans Memories,2021-08-27,10,album
4XepUkisa56DUeA3gbjDQD,26fqtjaFW6FvcHbbylXyJs,"The Complete Library of Congress Recordings, Vol. 1",2020-12-04,14,album
4XepUkisa56DUeA3gbjDQD,0KqraDOcmvZ3TiSXa9iUlW,The Jazz Effect - Jelly Roll Morton,2020-10-08,27,album
4XepUkisa56DUeA3gbjDQD,0lto4GpcLiY5CxbxEWCOVz,Jazz Journeys Presents Trad Jazz - Jelly Roll Morton,2020-10-08,32,album
4XepUkisa56DUeA3gbjDQD,3dQLcCVH4WGPhk7EUx0uTR,Jazz Infusion - Jelly Roll Morton,2020-10-08,27,album
4XepUkisa56DUeA3gbjDQD,3vs3cU6dhZVdVuLKuqKkro,Doctor Jazz,2020-10-02,51,album
4XepUkisa56DUeA3gbjDQD,4u9vykl3WVfwPUruVy32zA,Hot Jazz,2020-08-04,8,album
4XepUkisa56DUeA3gbjDQD,3JpZuTAWi7F82p3sk3MZkg,New Orleans Memories. Vocal & Piano Solos,2020-06-03,10,album
4XepUkisa56DUeA3gbjDQD,1OS4wcnoM68fD17Uvv53ql,The Hot Jazz of Jelly Roll Morton (Remastered),2020-03-20,99,album
4XepUkisa56DUeA3gbjDQD,4e4YbLkw7PxD5MqCCSMXmY,Piano Solos,2019-11-01,22,album
4XepUkisa56DUeA3gbjDQD,0rZk9cUbvIPNAkqho1ovOj,Jelly Roll Morton Rarities,2019-10-11,26,album
4XepUkisa56DUeA3gbjDQD,2tCS5jCqFzjhCQwnf9Ogf2,Old Time Jazz Masters - Jelly Roll Morton,2019-07-16,33,album
4XepUkisa56DUeA3gbjDQD,5ChnhOgiFnhmvwSbaj7QFq,The Classic Years,2019-07-14,17,album
4XepUkisa56DUeA3gbjDQD,0qiopNPgsQz1OV9MhPo7A7,Oh Didn't He Ramble,2019-07-14,12,album
4XepUkisa56DUeA3gbjDQD,6X0AaR30BKi143KuywoDRk,After You've Gone,2019-06-20,26,album
4XepUkisa56DUeA3gbjDQD,6ql7RbzisKOfUH1Y4bqibr,Smoke House Blues,2019-06-07,13,album
4XepUkisa56DUeA3gbjDQD,7BrGDFy5hgrl0bupFc6BuB,Dr Jazz,2019-06-07,10,album
4XepUkisa56DUeA3gbjDQD,3vm5rcLgLGvzX5U2HbdBE4,"1938, 1940",2017-07-03,12,album
4XepUkisa56DUeA3gbjDQD,5e7jmmffpW2bCZgzvcSG0g,Early Recordings,2017-06-03,22,album
4XepUkisa56DUeA3gbjDQD,1gkvjlunYq3C3S0X9Fpp9k,Jelly-Roll Morton: Original Recordings 1926-29,2015-03-24,25,album
4XepUkisa56DUeA3gbjDQD,6s8KYjBSPBJAU3JE1EuXIj,Rare Jazz Records - Jelly Roll Morton's New Orleans Memories,2014-11-13,10,album
4XepUkisa56DUeA3gbjDQD,2vnXgbvOzrIeBeJM13MrTC,"Rare Jazz Records - Classic Jazz Piano, Vol. 2",2014-11-13,8,album
4XepUkisa56DUeA3gbjDQD,5SudgdvHp9Do1iskWcj9L6,"Rare Jazz Records - Classic Jazz Piano, Vol. 1",2014-11-13,8,album
4XepUkisa56DUeA3gbjDQD,664mIX55S6jEp4f8NzHbUU,All Time Jazz: Jelly Roll Morton,2014-08-01,20,album
4XepUkisa56DUeA3gbjDQD,52lLAEb32OgGSeYZPW4JZu,The Jelly Roll Morton Rarities,2014-03-12,16,album
4XepUkisa56DUeA3gbjDQD,4VQOlbkA1sgPPfr66XSmCI,The Chant,2013-01-30,15,album
1RsmXc1ZqW3WBs9iwxiSwk,5UTw4lWYyU3SjHeSrEwd7W,Four Classic Albums (Que Faites - Vous Samedi Soir? / Sidney Bechet with Sammy Price's Bluesicians / Sidney Bechet with Andre Reweliotty and His Orchestra / Bravo! Sidney Bechet and Teddy Buckner) (Digitally Remastered),2022-03-04,40,album
1RsmXc1ZqW3WBs9iwxiSwk,0akn8DJxFdcrD1ooBLqcOH,Sidney Bechet at the 1949 International Jazz Festival of Paris (2021 Remaster),2021-05-07,14,album
1RsmXc1ZqW3WBs9iwxiSwk,7F3xPiGpLcSik8aQ7lm80n,"Live in Geneva, Switzerland (Remastered 2021) [Live]",2021-04-16,11,album
1RsmXc1ZqW3WBs9iwxiSwk,6Komr5AnVWZSAA7kg39pO5,Petite Fleur (Remastered),2020-10-31,12,album
1RsmXc1ZqW3WBs9iwxiSwk,0kLOKQ1YGe4lxd9X9m1V1Z,Si tu vois ma mère (Remastered),2020-10-29,12,album
1RsmXc1ZqW3WBs9iwxiSwk,2uy6U1fZYlaHC4nk37HQaJ,Black Stick Blues (Remastered),2020-10-29,12,album
1RsmXc1ZqW3WBs9iwxiSwk,4PRpKR49AunBpKzOd9onNL,Olympia Concert 8 Decémbre 1954 (Live),2018-11-06,14,album
1RsmXc1ZqW3WBs9iwxiSwk,2ujPTO42WoCo0SJuygSzDq,Bechet Souvenirs,2017-03-03,24,album
1RsmXc1ZqW3WBs9iwxiSwk,7mmPRVlBSFQDyNVQ5B5ZZA,The Essential Sidney Bechet,2014-03-07,48,album
1RsmXc1ZqW3WBs9iwxiSwk,7aSvYxQorebWlqqWwJST2o,100 ans de jazz,2007-10-01,30,album
1RsmXc1ZqW3WBs9iwxiSwk,6TXctAk55Nune4SmoSYk7z,BD Music Presents Sidney Bechet,2003-04-25,40,album
1RsmXc1ZqW3WBs9iwxiSwk,3eZldNy1lmNSYXowMlJDcX,The Definitive,2000-11-07,20,album
1RsmXc1ZqW3WBs9iwxiSwk,3vfghXH6XIugrTCCNQfQTS,The Fabulous Sidney Bechet,2000-01-01,17,album
1RsmXc1ZqW3WBs9iwxiSwk,73hRam1JMMntO0qWLn3oSH,Up A Lazy River,1999-01-01,21,album
1RsmXc1ZqW3WBs9iwxiSwk,2B0XxmVHkk92cbblc6ZRTh,Runnin' Wild,1998-01-01,20,album
1RsmXc1ZqW3WBs9iwxiSwk,6MSDPMpPCInQbgW8xHDilS,Les Années Bechet,1997-05-06,18,album
1RsmXc1ZqW3WBs9iwxiSwk,2M7CTy8YelpPwB9hrz2Jxv,Jazz Classics,1993-01-01,10,album
1RsmXc1ZqW3WBs9iwxiSwk,04hQBJ7YSuNnZ0nbuXNYbY,Jazz Classics,1993-01-01,10,album
1RsmXc1ZqW3WBs9iwxiSwk,1hB2w44KaxQZtiL9M93Vxi,The Complete Sidney Bechet Vol. 3/4 (1941) - Jazz Tribune No. 18,1992-11-21,33,album
1RsmXc1ZqW3WBs9iwxiSwk,7EYR1d8a1CDXDJnO7rXA4h,The Legendary Sidney Bechet,1988-08-02,22,album
1RsmXc1ZqW3WBs9iwxiSwk,1wNDhNVp9ofVbZQbl7sW1B,Volume II,1976-11-12,10,album
1RsmXc1ZqW3WBs9iwxiSwk,46pfGtaWlKjXW7QANJPZM4,Ragtime Jazz,1973-03-13,9,album
1RsmXc1ZqW3WBs9iwxiSwk,6r47Y7p22cuySP2P2DrKzQ,Sidney Bechet,1969-09-19,8,album
1RsmXc1ZqW3WBs9iwxiSwk,2907s5BFbhGZ7tjRUqFjRc,Sidney Bechet,1968-08-23,8,album
1RsmXc1ZqW3WBs9iwxiSwk,0hGgIL0cRuI3DK55zOlsMM,NBC's Chamber Music Society Of Lower Basin Street,1964-03-23,12,album
1ygXiRxKSfb927vhBH1ruH,258UBW7CK7XSws84tj2fvO,Down the Road,2024-08-23,10,album
1ygXiRxKSfb927vhBH1ruH,7okARdXE6hEvITyDGisSuQ,Midnight Moods September Blues - Ma Rainey's Timeless Tunes,2023-09-08,16,album
1ygXiRxKSfb927vhBH1ruH,32i2XST8ULn05TDrWhTdHx,Black Eye Blues,2023-03-17,8,album
1ygXiRxKSfb927vhBH1ruH,50tVk4D6AEwO9QX09wjKI1,One Hundred Years of Mother's Blues,2021-03-05,16,album
1ygXiRxKSfb927vhBH1ruH,6JNhU16QKAoGeEeCWvP3md,Blame It on the Blues,2019-07-24,8,album
1ygXiRxKSfb927vhBH1ruH,4chq32JGecF2YnjC6IP3Jf,"The Classic Years, Vol. 2",2019-07-14,52,album
1ygXiRxKSfb927vhBH1ruH,1OstT1SxvlBO6VLeOZRAud,The Definitive Collection 1924-28,2019-01-18,94,album
1ygXiRxKSfb927vhBH1ruH,6xxJDuVv9yHxGtiEueU8t5,Stormy,2018-09-01,11,album
1ygXiRxKSfb927vhBH1ruH,1mY8qvDUYIWqvWEZz8pJkf,"Milestones of Legends - Female Blues, Vol. 2",2018-03-18,21,album
1ygXiRxKSfb927vhBH1ruH,4cAT20KVfZPLR4UTBPWeX5,Nobody Rocks Me Like My Baby Do,2017-11-14,21,album
1ygXiRxKSfb927vhBH1ruH,4wMZ32f0zNesZN3lYpCpxq,For All the Blues,2017-11-14,24,album
1ygXiRxKSfb927vhBH1ruH,7AuT0JepNshxHo6SgN1kXl,Booze And Blues,2017-06-18,17,album
1ygXiRxKSfb927vhBH1ruH,2I76ZMn26cYLMgVkevE1B6,Prove It On Me Blues : The First of the Great Blues Singers,2017-06-01,12,album
1ygXiRxKSfb927vhBH1ruH,0Cy8WoN8FXovb7pWf5o8my,Explaining the Blues,2015-03-17,36,album
1ygXiRxKSfb927vhBH1ruH,6gTpXx9iZ5Zc4ZlY6qvhFR,Mother Of The Blues,2014-05-30,41,album
1ygXiRxKSfb927vhBH1ruH,0wa9JmgqRfiuOQ7ztZgaQE,Blues Sensation,2013-08-20,53,album
1ygXiRxKSfb927vhBH1ruH,3fNWKBrVIIFm3vqLFHM0PM,See See Rider Blues (Classic Mood Experience),2013-01-01,14,album
1ygXiRxKSfb927vhBH1ruH,3ZY5cXNdEKbHZ1EREHeMkV,Night Time Blues (Nothing But the Blues),2012-08-09,28,album
1ygXiRxKSfb927vhBH1ruH,1MY9tEuavSvNfOIyiqOnCH,Blues Masters-Ma Rainey-Vol. 6,2011-11-24,26,album
1ygXiRxKSfb927vhBH1ruH,5BEiAbev8nh9Fy3gMTbAJ4,Those Dogs of Mine,2011-10-05,19,album
1ygXiRxKSfb927vhBH1ruH,1AAdNiv2uXmr9S7kAay7n9,Ma Rainey,2011-09-30,32,album
1ygXiRxKSfb927vhBH1ruH,0Wla0QpC8u9vcP8iw7xtUM,Presenting… Ma Rainey,2011-07-01,18,album
1ygXiRxKSfb927vhBH1ruH,1B6tWZhR6gWkhamLguHSB4,Blues Pack - Ma Rainey,2011-03-15,8,album
1ygXiRxKSfb927vhBH1ruH,0itn0UDjM00uGmOvqtmqaR,Shave 'Em Dry Blues,2010-07-31,20,album
1ygXiRxKSfb927vhBH1ruH,46wSQMRLaOXm9Q2pLhwRV8,The Great Ma Rainey,2009-12-07,25,album
1ygXiRxKSfb927vhBH1ruH,3PEDOnScYw6JKLUDsUzeme,Blues Masters Vol. 17 (Ma Rainey),2009-01-01,16,album
1ygXiRxKSfb927vhBH1ruH,0WxoLbTtvfqZ8MLNSCKMSf,Night Time Blues,2008-11-30,16,album
1ygXiRxKSfb927vhBH1ruH,4nKGHuZM2bGElwMCxdNWNF,Ma Rainey,2008,8,album
1ygXiRxKSfb927vhBH1ruH,4DviXYphwUVHWbWkGEpTgP,Classic Years of Ma Rainey,2007-10-01,24,album
1ygXiRxKSfb927vhBH1ruH,78tNbKD0U0z7jyxPdu82in,"Mother Of The Blues, CD E",2007-01-01,24,album
1ygXiRxKSfb927vhBH1ruH,1XAB9VeZFpioCCx2TqG4rh,"Mother Of The Blues, CD D",2007-01-01,22,album
1ygXiRxKSfb927vhBH1ruH,2yLBLBIzFDd5oZDJRnA3j8,"Mother Of The Blues, CD C",2007-01-01,20,album
1ygXiRxKSfb927vhBH1ruH,4UVDYSDEVCx9WiPo820Ycz,"Mother Of The Blues, CD B",2007-01-01,25,album
1ygXiRxKSfb927vhBH1ruH,0RlfiAuNjindVUugIU0G3M,"Mother Of The Blues, CD A",2007-01-01,20,album
1ygXiRxKSfb927vhBH1ruH,6SPGzT2RHZ024I9us2fg0p,An Introduction To Ma Rainey,2006-08-18,20,album
1ygXiRxKSfb927vhBH1ruH,1HLd4gYpyiZL9nehGNwL5m,Ma Rainey's Wringin' and Twistin' Blues,2006-06-25,8,album
1ygXiRxKSfb927vhBH1ruH,0d2Cyd32MFg2SWIKvgep7h,Jazz Figures / Ma Rainey (1924-1925),2006,16,album
1ygXiRxKSfb927vhBH1ruH,6ZA7eekjmNt5UGYHuDqqCL,Jealous Hearted Blues,2005,18,album
1ygXiRxKSfb927vhBH1ruH,45xFQyKCqxyUiBK0roxfWC,Ma Rainey,2004,39,album
1ygXiRxKSfb927vhBH1ruH,0zNXew0hi7WPEpybrYcQPk,"Queen Of The Blues, Vol. 3",2000-01-01,16,album
1ygXiRxKSfb927vhBH1ruH,3Wb2ucXLJxgtNWp0pnbLh3,"Ma Rainey, Vol. 3",2000-01-01,8,album
1ygXiRxKSfb927vhBH1ruH,1ge1zQx5ghzM1zQBqi5az6,Ma Rainey Vol. 2,2000-01-01,8,album
1ygXiRxKSfb927vhBH1ruH,5W0pTVyOO1IHPgUQq8yXcr,Ma Rainey Vol. 1,2000-01-01,8,album
1ygXiRxKSfb927vhBH1ruH,56TbeHHXaH1pryBL06lOZC,1923-1928,1997-01-01,24,album
1ygXiRxKSfb927vhBH1ruH,4ZbiNXqQa1hWNw0jMQ249q,Ma Rainey Vol. 4 (1926-1927),1997,22,album
1ygXiRxKSfb927vhBH1ruH,4LJpa2SOh2MO6eoZJpA8ht,Ma Rainey Vol. 3 (1925-1926),1997,20,album
1ygXiRxKSfb927vhBH1ruH,6ihXas6BiJdZ80CnmkKB66,Ma Rainey Vol. 2 (1924-1925),1997,23,album
1ygXiRxKSfb927vhBH1ruH,6KmOoYEw6g6qmgdb67eI2D,Ma Rainey Vol. 1 (1923-1924),1997,22,album
1ygXiRxKSfb927vhBH1ruH,3AoDzrx5ta41lXlEY8nZg2,Ma Rainey (1928),1993,23,album
1ygXiRxKSfb927vhBH1ruH,62spmsoOdWsaM8Q9itsM1j,Ma Rainey,1992-01-01,24,album
5ESobCkc6JI4tIMxQttqeg,4j9Qg3JT0AhNvfV3RV13Sp,Me and My Gin,2018-01-23,25,album
5ESobCkc6JI4tIMxQttqeg,7ll4UpDTXwHeeROm0Rnb6E,"All That Jazz, Vol. 57: Bessie Smith - A Decade of the Blues (24 Bit HD Remastering 2016)",2016-03-04,34,album
5ESobCkc6JI4tIMxQttqeg,50hLSY5MDdhbKhyHt2MFZ1,"Smith, Bessie: Empty Bed Blues (1927-1928)",2004-10-01,19,album
5ESobCkc6JI4tIMxQttqeg,5JqpGakhU8P02iN6rDUuVJ,"Smith, Bessie: Preachin' the Blues (1925-1927)",2004-07-28,18,album
5ESobCkc6JI4tIMxQttqeg,15FQrM7RQ07XucxGmgokZO,"Smith, Bessie: St. Louis Blues (1924-25)",2003-09-01,18,album
5ESobCkc6JI4tIMxQttqeg,6DJzPsbkf9T5eGLvJ2avd9,"SMITH, Bessie: Downhearted Blues (1923-1924)",2003-02-04,18,album
5ESobCkc6JI4tIMxQttqeg,0NSxpb50uBMgAzOJQpp4Ag,The Essential Bessie Smith,1997,36,album
5ESobCkc6JI4tIMxQttqeg,1CwzshDbBO3ZwUX76FPI6c,The Collection,1989-02-28,16,album
5ESobCkc6JI4tIMxQttqeg,36MjyRK7hPR1btY2cwWgIf,The Blues Heritage,1973-08-10,11,album
5ESobCkc6JI4tIMxQttqeg,6G9Vf9IbU2r9sRfcR2gdVI,Yellow Dog Blues (Remastered 2024),1925,1,single
7fvNIXXszS6FTHROnZVsK4,6dbyidXw5zBftzMWObW1MS,"Essential Classics, Vol. 105: Kid Ory",2023-10-13,20,album
7fvNIXXszS6FTHROnZVsK4,0DvpmxxoIDFnTKQFOhbvqa,10 Hits of Kid Ory,2023-04-14,10,album
7fvNIXXszS6FTHROnZVsK4,30XDPeYn6TVZd8YGgFGQd2,Kid Ory: Creole Trombone,2023-04-07,44,album
7fvNIXXszS6FTHROnZVsK4,6fColNfD193iwOpyORYXLL,"Three of a Kind: Ted Heath, Kid Ory, Hot Lips Page",2023-01-27,28,album
7fvNIXXszS6FTHROnZVsK4,5diC9Kj2Z7TjYooVadd1BI,"Three of a Kind: Red Nichols, Kid Ory, King Oliver",2023-01-27,43,album
7fvNIXXszS6FTHROnZVsK4,73lJvymT9yaGRzx2cxb5ti,"Three of a Kind: Earl Hines, Kid Ory, King Oliver",2023-01-27,38,album
7fvNIXXszS6FTHROnZVsK4,1mBQeMorEEgRl64NVAsb9s,Two of a Kind: Kid Ory & King Oliver,2022-07-20,17,album
7fvNIXXszS6FTHROnZVsK4,6H7pGlKSLEa43mHHHyzndg,Two of a Kind: Muggsy Spanier & Kid Ory,2022-04-25,18,album
7fvNIXXszS6FTHROnZVsK4,0WKhtevbU2iRb80xkKmC6G,"Remastered Classics, Vol. 159, Kid Ory",2022-03-04,16,album
7fvNIXXszS6FTHROnZVsK4,2hL4wCIZTJ5nVZoM9nk5hW,Golden Selection (Remastered),2021-08-13,50,album
7fvNIXXszS6FTHROnZVsK4,6cK6qsWZg1827AuUrZftLR,Kid Ory in Concert,2019-08-12,9,album
7fvNIXXszS6FTHROnZVsK4,4eyuwVeZiUzea4zCKPzJ3g,All Time Classics,2019-07-14,24,album
